DEBUG : 2021-07-02 18:25:26,773 I2s loop starts...
DEBUG : 2021-07-02 18:25:26,777 I2s objects created...
INFO : 2021-07-02 19:14:58,058 (61.95, 2560.0)
INFO : 2021-07-02 19:15:00,123 (61.79, 2556.0)
INFO : 2021-07-02 19:15:02,228 (61.93, 2559.0)
INFO : 2021-07-02 19:15:04,350 (61.7, 2551.0)
INFO : 2021-07-02 19:15:06,422 (61.91, 2552.0)
INFO : 2021-07-02 19:15:08,485 (62.22, 2553.0)
INFO : 2021-07-02 19:15:10,550 (61.88, 2549.0)
INFO : 2021-07-02 19:15:12,620 (61.36, 2550.0)
INFO : 2021-07-02 19:15:14,684 (64.04, 2556.0)
INFO : 2021-07-02 19:15:16,748 (61.58, 2555.0)
INFO : 2021-07-02 19:15:18,858 (61.81, 2563.0)
INFO : 2021-07-02 19:15:20,940 (61.99, 2560.0)
INFO : 2021-07-02 19:15:23,011 (61.83, 2552.0)
INFO : 2021-07-02 19:15:25,077 (61.9, 2559.0)
INFO : 2021-07-02 19:15:27,141 (61.43, 2547.0)
INFO : 2021-07-02 19:15:29,206 (62.03, 2556.0)
INFO : 2021-07-02 19:15:31,270 (62.11, 2559.0)
INFO : 2021-07-02 19:15:33,369 (62.16, 2559.0)
INFO : 2021-07-02 19:15:35,452 (60.71, 2534.0)
INFO : 2021-07-02 19:15:37,526 (64.39, 2623.0)
INFO : 2021-07-02 19:15:39,594 (62.31, 2555.0)
INFO : 2021-07-02 19:15:41,658 (61.56, 2545.0)
INFO : 2021-07-02 19:15:43,722 (62.54, 2556.0)
INFO : 2021-07-02 19:15:45,786 (61.92, 2553.0)
INFO : 2021-07-02 19:15:47,869 (63.19, 2583.0)
INFO : 2021-07-02 19:15:49,974 (62.43, 2563.0)
INFO : 2021-07-02 19:15:52,064 (61.64, 2545.0)
INFO : 2021-07-02 19:15:54,134 (62.18, 2556.0)
INFO : 2021-07-02 19:15:56,199 (61.48, 2541.0)
INFO : 2021-07-02 19:15:58,264 (62.15, 2558.0)
INFO : 2021-07-02 19:16:00,328 (62.04, 2560.0)
INFO : 2021-07-02 19:16:02,406 (62.59, 2570.0)
INFO : 2021-07-02 19:16:04,516 (62.09, 2563.0)
INFO : 2021-07-02 19:16:06,591 (61.59, 2553.0)
INFO : 2021-07-02 19:16:08,665 (61.71, 2552.0)
DEBUG : 2021-07-02 19:16:10,213 I2s loop stops...

